title,url,playlist_title,embed_code
CSS phần thông tin người dùng trên Header | Header user info,https://www.youtube.com/watch?v=-KrqckTuUGU,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/-KrqckTuUGU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Sửa lỗi trên giao diện header | Header fix ui bugs,https://www.youtube.com/watch?v=TulFgYqnIFc,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/TulFgYqnIFc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Dựng khung danh mục sản phẩm | CSS grid layout,https://www.youtube.com/watch?v=9_9X9GzVOj0,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9_9X9GzVOj0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Danh mục - base responsive | CSS phần Navbar,https://www.youtube.com/watch?v=f4LOGq3v0C0,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/f4LOGq3v0C0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
CSS cho phần danh mục | Navbar CSS,https://www.youtube.com/watch?v=0U_NF5lSkdY,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0U_NF5lSkdY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"Dựng khung phần: Sắp xếp, lọc sản phẩm | Navbar CSS",https://www.youtube.com/watch?v=N7T_9a1nZmk,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/N7T_9a1nZmk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"CSS cho phần: Sắp xếp, lọc sản phẩm | Navbar CSS",https://www.youtube.com/watch?v=y4XVfSDE_HA,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/y4XVfSDE_HA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"Dựng khung, làm List sản phẩm | Container CSS",https://www.youtube.com/watch?v=3oxSz7ctzrg,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/3oxSz7ctzrg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
CSS cho phần sản phẩm | Product CSS - Phần 1,https://www.youtube.com/watch?v=3E_8Pnjnrms,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/3E_8Pnjnrms"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
CSS cho phần sản phẩm | Product CSS - Phần 2,https://www.youtube.com/watch?v=G9Lx0ejUgzE,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/G9Lx0ejUgzE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
CSS cho phần sản phẩm | Product CSS - Phần 3,https://www.youtube.com/watch?v=bDOli8qw9U0,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/bDOli8qw9U0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
CSS cho nhãn yêu thích trên sản phẩm | Sticker CSS,https://www.youtube.com/watch?v=yAeFXVxKrGA,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/yAeFXVxKrGA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
CSS phần sản phẩm: nhãn giảm giá | Sticker CSS,https://www.youtube.com/watch?v=XL0RM7ZMKC8,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/XL0RM7ZMKC8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Hoàn thiện CSS cho phần sản phẩm | Product CSS,https://www.youtube.com/watch?v=z72B8zpAsu4,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/z72B8zpAsu4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Sửa lỗi phần giao diện | Fix UI bugs - Phần 2,https://www.youtube.com/watch?v=SJRQ99CYhvw,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/SJRQ99CYhvw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Làm phần phân trang và nút phân trang | Pagination UI,https://www.youtube.com/watch?v=cGe6IzIPBDI,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/cGe6IzIPBDI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Dựng khung cho phần Footer | Footer frame | HTML CSS,https://www.youtube.com/watch?v=9y4Zi53Ja3Q,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9y4Zi53Ja3Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
CSS cho phần Footer - chân trang | Footer CSS,https://www.youtube.com/watch?v=qK3TvL4bp1o,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/qK3TvL4bp1o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"Chương cuối HTML, CSS | Công Tác Chuẩn Bị Làm Dự Án Cuối Khoá",https://www.youtube.com/watch?v=Q3YJHNT3dVo,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Q3YJHNT3dVo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
01. Giới thiệu dự án The Band | Thực hành cắt HTML CSS cơ bản | Phân tích giao diện web,https://www.youtube.com/watch?v=RPHBgBsw6Xg,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/RPHBgBsw6Xg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
04. Tạo khung dự án The Band | Dựng project base,https://www.youtube.com/watch?v=IXyLoRZCAco,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/IXyLoRZCAco"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
03. Phân tích dự án thực hành | Web The Band,https://www.youtube.com/watch?v=vBWCymyUySw,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/vBWCymyUySw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
02. Phân tích dự án thực hành | Phân biệt & gọi tên các thành phần website,https://www.youtube.com/watch?v=b8Z5Cyod9oI,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/b8Z5Cyod9oI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
07. Xây dựng ô tìm kiếm trên header | Header search CSS,https://www.youtube.com/watch?v=bavLlrNZsTw,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/bavLlrNZsTw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
06. CSS cho phần Navigation | Navigation CSS,https://www.youtube.com/watch?v=7nSW0GnwcYI,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7nSW0GnwcYI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
05. CSS cho phần Header web The Band | Header CSS,https://www.youtube.com/watch?v=Dj31dakHAwk,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Dj31dakHAwk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
08. Hoàn thiện và sửa lỗi phần header | Header fixed CSS,https://www.youtube.com/watch?v=iTAxoV0qZ_g,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/iTAxoV0qZ_g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
09. Xây dựng thành phần Slider | Slider CSS,https://www.youtube.com/watch?v=BmkVXoKoqVA,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/BmkVXoKoqVA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
10. Xây dựng phần Content - About | About section CSS,https://www.youtube.com/watch?v=lBt7LTM4ISs,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/lBt7LTM4ISs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
11. Hoàn thiện phần Content - About | Team section CSS,https://www.youtube.com/watch?v=_sF4fWuE0iM,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/_sF4fWuE0iM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
12. Dựng phần bán vé | Tour tickets CSS,https://www.youtube.com/watch?v=ZU_rWZF8a7U,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ZU_rWZF8a7U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
13. Hoàn thiện phần bán vé | Tour places CSS,https://www.youtube.com/watch?v=6ab0QDpld50,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6ab0QDpld50"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
13.1. Dựng form mua vé | Buy Tickets Modal (video bổ sung),https://www.youtube.com/watch?v=7yKMQGE0x5M,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7yKMQGE0x5M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
14. Làm phần Contact | Row - columns layout,https://www.youtube.com/watch?v=1iZNZnCcN1Y,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1iZNZnCcN1Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
15. Dựng form cho phần Contact | Contact form CSS,https://www.youtube.com/watch?v=aKIVRblmz0Y,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/aKIVRblmz0Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
16. Làm phần footer | Map & footer CSS,https://www.youtube.com/watch?v=7dOdXFD7t6k,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7dOdXFD7t6k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
17. Tổng quan và rà soát lỗi | Review dự án,https://www.youtube.com/watch?v=u4t8JdDrqYg,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/u4t8JdDrqYg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
18. Responsive là gì? | Các bước responsive cho một website,https://www.youtube.com/watch?v=71uJhUFR8jM,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/71uJhUFR8jM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
19. Media queries là gì? | Khái niệm media queries,https://www.youtube.com/watch?v=joTJwyP1ZsA,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/joTJwyP1ZsA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
20. Làm responsive cho tablet | Tablet responsive,https://www.youtube.com/watch?v=ioOP6hknXxs,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ioOP6hknXxs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
21. Làm responsive cho mobile | Mobile menu responsive,https://www.youtube.com/watch?v=6nw9AWvYrak,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6nw9AWvYrak"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
22. Hoàn thiện mobile responsive | Mobile menu fix bug,https://www.youtube.com/watch?v=2nXupDp91Z4,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2nXupDp91Z4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
23. Sửa lỗi giao diện responsive | Mobile fix bug submenu,https://www.youtube.com/watch?v=tl6M4YBNvaI,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/tl6M4YBNvaI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
24. Sửa lỗi content responsive | Mobile responsive content,https://www.youtube.com/watch?v=wEeGBwiTR0w,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/wEeGBwiTR0w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
25. Làm responsive phần contact | Contact form responsive,https://www.youtube.com/watch?v=d6270etxQgY,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/d6270etxQgY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
26. Tổng quan lại dự án thực hành | The Band web review,https://www.youtube.com/watch?v=2aG4eRKe7Io,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2aG4eRKe7Io"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
27. Hướng dẫn dùng Ngrok demo dự án web lên Internet | Run and fix bug,https://www.youtube.com/watch?v=Cxi3cHpV238,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Cxi3cHpV238"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
28. Sửa lỗi web dự án The Band | Fix bugs,https://www.youtube.com/watch?v=2kquykrrpOs,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2kquykrrpOs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
13.2. Buy Tickets Modal Javascript Logic (video bổ sung),https://www.youtube.com/watch?v=dQpW4-NzUJc,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/dQpW4-NzUJc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
CSS selectors cơ bản | Học HTML CSS miễn phí,https://www.youtube.com/watch?v=hzn_VKpGdTg,Nền tảng phát triển Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/hzn_VKpGdTg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"Cài đặt Nginx, PHP 8, MariaDB, Composer trên Windows 11",https://www.youtube.com/watch?v=d4HsLO0BfJs,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/d4HsLO0BfJs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"Hướng dẫn khởi chạy Nginx, PHP, MariaDB dễ dàng (sau cài đặt) trên Windows 11",https://www.youtube.com/watch?v=ku5R9lylQIw,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ku5R9lylQIw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
#5. Hướng dẫn code PHP MVC cơ bản,https://www.youtube.com/watch?v=1Gh_546UGvk,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1Gh_546UGvk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Hướng dẫn Laravel 10 qua ví dụ thực tế (Buổi 1),https://www.youtube.com/watch?v=Jz78p0G6gWI,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Jz78p0G6gWI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Private video,https://www.youtube.com/watch?v=jO2t1cbpjyU,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/jO2t1cbpjyU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Hướng dẫn Laravel qua ví dụ thực tế (Buổi 3),https://www.youtube.com/watch?v=7z00r_mPLbA,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7z00r_mPLbA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
#1. Cài đặt môi trường phát triển PHP (Laragon/PhpStorm/Composer),https://www.youtube.com/watch?v=nrjDjYcPz5U,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/nrjDjYcPz5U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"#2. Tổng quan về Lập trình web (Frontend, Backend)",https://www.youtube.com/watch?v=n9pfXPEK9tg,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/n9pfXPEK9tg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
#4.2. Lập trình Website hướng dữ liệu (P2),https://www.youtube.com/watch?v=raA4L0p8dDg,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/raA4L0p8dDg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
#4.1 Lập trình Website hướng dữ liệu (P1),https://www.youtube.com/watch?v=lX8c8nIXCSE,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/lX8c8nIXCSE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
#3.1. Kỹ thuật xử lý trang Web động (P1),https://www.youtube.com/watch?v=6uVAzqiipAs,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6uVAzqiipAs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
#4.3. Lập trình Website hướng dữ liệu (P3),https://www.youtube.com/watch?v=4QIQC7B2nV0,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/4QIQC7B2nV0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
#4.4. Lập trình Website hướng dữ liệu (P4),https://www.youtube.com/watch?v=dlR2Ge3a9VE,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/dlR2Ge3a9VE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
#5.1. Laravel Framework 11 (P1),https://www.youtube.com/watch?v=SQ98BEIhZRo,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/SQ98BEIhZRo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
#5.2 Laravel Framework 11 (P2 - Ứng dụng CMS CRUD đơn giản),https://www.youtube.com/watch?v=D5hLWZn71q8,Công nghệ Web,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/D5hLWZn71q8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Management Information System (MIS)| Information System| Data and Information- IT Skills in Business,https://www.youtube.com/watch?v=5nUPFr8b63c,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5nUPFr8b63c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"Levels of Management | Top Level Management, Middle Level Management & Lower Level Management | MIS",https://www.youtube.com/watch?v=_RtcWWWZ1gg,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/_RtcWWWZ1gg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Need of Information & its Economics | Management Information System (MIS) | IT Skills in Business,https://www.youtube.com/watch?v=OLBZ284wBh4,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/OLBZ284wBh4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Components of MIS | Management Information System (MIS) | Information System | BBA | BCom | MBA | IT,https://www.youtube.com/watch?v=VLkR83dtSkc,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/VLkR83dtSkc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Constraints in developing MIS | Management Information System (MIS) | Information System | BBA BCom,https://www.youtube.com/watch?v=50clJD0LCGE,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/50clJD0LCGE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"Functions of Management - Planning, Organizing, Staffing, Directing, Controlling - MIS BBA BCom MBA",https://www.youtube.com/watch?v=qI16g9vjwI0,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/qI16g9vjwI0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Limitations of Management Information System - Information System - Management Tutorials - MIS - BBA,https://www.youtube.com/watch?v=iq6T8FTgOrE,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/iq6T8FTgOrE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Advantages of Management Information System - MIS - Information System - Management Tutorials - BBA,https://www.youtube.com/watch?v=dlo1yZXvgvw,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/dlo1yZXvgvw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Disadvantages of Management Information System - MIS - Information System - Management Tutorials,https://www.youtube.com/watch?v=3W4ToioeWyw,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/3W4ToioeWyw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Approaches of MIS Development - Management Information System- Information System - Management Class,https://www.youtube.com/watch?v=86EqL76zwzY,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/86EqL76zwzY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Decision Support System (DSS) -Management Information System-Information System-Management Tutorials,https://www.youtube.com/watch?v=qR70UrKRa4M,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/qR70UrKRa4M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Expert System (ES) Introduction & Examples - Management Information System (MIS) - BBA - BCom - MBA,https://www.youtube.com/watch?v=LgnsRBnV3Cw,Quản trị Hệ thống thông tin,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/LgnsRBnV3Cw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
